latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-7.20609,15.53538,310.81,1.94,1.36,6/17/2024,13:33,A,56,6.1NRT,298.33,11.99,D
-7.55553,13.29171,311.69,1.31,1.14,6/17/2024,13:33,A,57,6.1NRT,293.21,8.85,D
-7.55731,13.28008,310.86,1.31,1.14,6/17/2024,13:33,A,40,6.1NRT,294.68,7.87,D
-6.75057,18.07284,326.13,3.14,1.68,6/17/2024,13:33,A,41,6.1NRT,282.46,95.99,D
-7.09711,15.90098,308.06,2.08,1.4,6/17/2024,13:33,A,40,6.1NRT,285.32,17.47,D
-7.23527,15.05075,316.74,1.78,1.31,6/17/2024,13:33,A,70,6.1NRT,297.06,20.97,D
-6.46314,19.56245,309.12,4.17,1.89,6/17/2024,13:33,A,42,6.1NRT,292.35,44.49,D
-6.49449,19.38233,321.99,4.03,1.86,6/17/2024,13:33,A,59,6.1NRT,290.41,127.65,D
-6.50063,19.34702,316.47,4,1.86,6/17/2024,13:33,A,54,6.1NRT,292.82,84.92,D
-7.13755,15.57738,313.58,1.96,1.37,6/17/2024,13:33,A,49,6.1NRT,298.82,18.13,D
-7.14037,15.56016,316.62,1.95,1.36,6/17/2024,13:33,A,53,6.1NRT,298.88,25.11,D
-7.33027,14.38785,318.27,1.58,1.24,6/17/2024,13:33,A,55,6.1NRT,299.92,20.15,D
-7.35663,14.22305,313.17,1.53,1.22,6/17/2024,13:33,A,48,6.1NRT,298.9,12.52,D
-9.28663,15.12001,330.65,1.65,1.26,6/17/2024,13:33,A,84,6.1NRT,305.32,42.92,D
-9.52138,13.63207,314.55,1.29,1.13,6/17/2024,13:33,A,63,6.1NRT,302.56,8.37,D
-8.58711,19.22438,353.87,3.57,1.77,6/17/2024,13:33,A,97,6.1NRT,306.52,407.25,D
-8.59255,19.19312,336.39,3.55,1.77,6/17/2024,13:33,A,88,6.1NRT,302.83,191.29,D
-8.9002,17.3132,318.63,2.49,1.52,6/17/2024,13:33,A,71,6.1NRT,301.09,32.63,D
-8.5868,19.24908,314.25,3.6,1.78,6/17/2024,13:33,A,43,6.1NRT,301.8,43.95,D
-8.59203,19.21759,370.35,3.57,1.77,6/17/2024,13:33,A,100,6.1NRT,308.29,700.94,D
-8.59727,19.18605,327.66,3.55,1.77,6/17/2024,13:33,A,82,6.1NRT,302.84,114.42,D
-8.89145,17.30429,317.19,2.49,1.52,6/17/2024,13:33,A,42,6.1NRT,301.84,24.99,D
-9.11242,15.92716,310.52,1.92,1.35,6/17/2024,13:33,A,50,6.1NRT,292.6,12.83,D
-9.4913,13.42228,319.82,1.26,1.11,6/17/2024,13:33,A,73,6.1NRT,302.28,13.58,D
-9.13889,15.60858,313.06,1.81,1.32,6/17/2024,13:33,A,47,6.1NRT,295.37,14.73,D
-8.94462,16.73103,315.74,2.23,1.45,6/17/2024,13:33,A,67,6.1NRT,303.72,25.26,D
-8.94794,16.71076,319.58,2.23,1.45,6/17/2024,13:33,A,73,6.1NRT,302.45,35.59,D
-8.88786,16.9943,341.65,2.35,1.48,6/17/2024,13:33,A,91,6.1NRT,306.01,126.85,D
-8.89133,16.97341,348.36,2.34,1.48,6/17/2024,13:33,A,94,6.1NRT,306.7,171.78,D
-9.14872,15.39937,328.34,1.75,1.3,6/17/2024,13:33,A,82,6.1NRT,302.32,43.97,D
-9.15121,15.3839,318.5,1.74,1.29,6/17/2024,13:33,A,48,6.1NRT,300.89,21.57,D
-8.87479,16.99202,320.43,2.35,1.48,6/17/2024,13:33,A,74,6.1NRT,303.92,32.08,D
-8.87826,16.97121,336.91,2.34,1.48,6/17/2024,13:33,A,88,6.1NRT,305.15,103.37,D
-9.10419,15.45559,347.12,1.77,1.3,6/17/2024,13:33,A,94,6.1NRT,301.16,113.99,D
-9.10676,15.4399,343.86,1.76,1.3,6/17/2024,13:33,A,92,6.1NRT,301.13,98.38,D
-9.4143,13.52588,314.54,1.28,1.12,6/17/2024,13:33,A,59,6.1NRT,302.72,7.59,D
-8.19283,20.63119,333.19,4.68,1.98,6/17/2024,13:33,A,85,6.1NRT,296.15,247.12,D
-8.55628,18.5984,330.85,3.19,1.69,6/17/2024,13:33,A,84,6.1NRT,305.24,111.13,D
-9.09269,15.45356,325.28,1.77,1.3,6/17/2024,13:33,A,80,6.1NRT,299.63,38.33,D
-9.09527,15.43792,326.89,1.76,1.3,6/17/2024,13:33,A,81,6.1NRT,299.51,42.35,D
-9.10833,15.45075,320.79,1.77,1.3,6/17/2024,13:33,A,75,6.1NRT,299.54,27.45,D
-9.09684,15.44868,365.2,1.77,1.3,6/17/2024,13:33,A,100,6.1NRT,302.1,217.88,D
-9.0993,15.43302,323.55,1.76,1.3,6/17/2024,13:33,A,78,6.1NRT,299.9,34.1,D
-8.55874,18.59367,330.65,3.19,1.69,6/17/2024,13:33,A,84,6.1NRT,305.73,112.15,D
-8.19361,20.6267,333,4.68,1.98,6/17/2024,13:33,A,86,6.1NRT,296.31,243.72,D
-8.74892,17.36643,314.69,2.53,1.53,6/17/2024,13:33,A,58,6.1NRT,301.6,23.83,D
-9.12961,15.0207,330.3,1.64,1.26,6/17/2024,13:33,A,84,6.1NRT,305.38,42.9,D
-9.13192,15.00617,329.52,1.63,1.26,6/17/2024,13:33,A,83,6.1NRT,302.1,40.49,D
-8.17617,20.62362,321.96,4.68,1.98,6/17/2024,13:33,A,76,6.1NRT,297.76,123.32,D
-9.06344,15.36228,349.9,1.74,1.29,6/17/2024,13:33,A,95,6.1NRT,295.59,126.46,D
-9.10774,14.94381,345.3,1.62,1.25,6/17/2024,13:33,A,93,6.1NRT,306.66,88.55,D
-9.11468,14.90078,357.15,1.6,1.25,6/17/2024,13:33,A,98,6.1NRT,306.02,140.4,D
-9.117,14.88636,325.34,1.6,1.25,6/17/2024,13:33,A,73,6.1NRT,304.08,29.29,D
-9.10364,14.89901,321.53,1.6,1.25,6/17/2024,13:33,A,76,6.1NRT,305.76,21.68,D
-9.10596,14.88469,320.68,1.6,1.25,6/17/2024,13:33,A,75,6.1NRT,303.71,20.34,D
-8.14298,20.40936,318.76,4.5,1.95,6/17/2024,13:33,A,46,6.1NRT,301.54,78.33,D
-8.77905,16.78203,326.7,2.27,1.46,6/17/2024,13:33,A,78,6.1NRT,303.98,54,D
-8.17473,20.61533,318.22,4.68,1.98,6/17/2024,13:33,A,49,6.1NRT,298.46,81.49,D
-9.01145,15.47588,311.8,1.78,1.31,6/17/2024,13:33,A,46,6.1NRT,297.59,10.6,D
-9.23247,14.04535,309.78,1.39,1.17,6/17/2024,13:33,A,47,6.1NRT,294.49,6.02,D
-8.77663,16.7951,326.93,2.28,1.46,6/17/2024,13:33,A,79,6.1NRT,304.21,54.61,D
-8.77993,16.77471,316.58,2.27,1.46,6/17/2024,13:33,A,52,6.1NRT,303.68,22.84,D
-9.01293,15.3163,317.3,1.73,1.29,6/17/2024,13:33,A,64,6.1NRT,300.57,13.28,D
-9.08465,14.85997,332.47,1.6,1.24,6/17/2024,13:33,A,86,6.1NRT,303.11,51.24,D
-8.73017,16.99849,326.23,2.37,1.49,6/17/2024,13:33,A,81,6.1NRT,303.07,62.56,D
-8.73356,16.97779,319.61,2.36,1.48,6/17/2024,13:33,A,74,6.1NRT,302.75,35.54,D
-9.00866,15.26945,328.72,1.72,1.29,6/17/2024,13:33,A,83,6.1NRT,302.97,38.58,D
-8.14025,20.40067,317.33,4.5,1.95,6/17/2024,13:33,A,49,6.1NRT,302.08,73.16,D
-9.21769,13.86786,318.19,1.35,1.15,6/17/2024,13:33,A,72,6.1NRT,301.77,13.57,D
-8.95911,15.21516,342.1,1.7,1.28,6/17/2024,13:33,A,91,6.1NRT,302.88,83.81,D
-8.25279,19.27724,321.26,3.66,1.79,6/17/2024,13:33,A,35,6.1NRT,304.84,74.8,D
-8.58435,17.37735,318.82,2.55,1.54,6/17/2024,13:33,A,72,6.1NRT,295.25,44.82,D
-8.95942,15.22496,325.89,1.71,1.28,6/17/2024,13:33,A,81,6.1NRT,303.72,33.09,D
-8.96175,15.20993,325.97,1.7,1.28,6/17/2024,13:33,A,76,6.1NRT,302.36,33.84,D
-8.95038,15.20835,315.61,1.7,1.28,6/17/2024,13:33,A,44,6.1NRT,302.82,13.55,D
-8.59184,17.37328,321.5,2.55,1.54,6/17/2024,13:33,A,76,6.1NRT,296.25,58.14,D
-8.97183,14.99763,318.28,1.64,1.26,6/17/2024,13:33,A,71,6.1NRT,304.53,18.02,D
-8.97412,14.983,322.59,1.64,1.26,6/17/2024,13:33,A,77,6.1NRT,302.14,27.42,D
-8.24495,19.27059,317.29,3.66,1.79,6/17/2024,13:33,A,52,6.1NRT,303.12,58.58,D
-8.32882,18.77748,311.96,3.34,1.72,6/17/2024,13:33,A,62,6.1NRT,298.88,34.68,D
-8.39433,18.29993,313.02,3.05,1.66,6/17/2024,13:33,A,47,6.1NRT,298.66,30.48,D
-8.39885,18.27323,314.86,3.03,1.66,6/17/2024,13:33,A,65,6.1NRT,296.11,41.29,D
-8.34723,18.48754,321.62,3.16,1.68,6/17/2024,13:33,A,77,6.1NRT,304.13,63.63,D
-8.87408,15.32068,325.37,1.74,1.29,6/17/2024,13:33,A,64,6.1NRT,306.44,28.44,D
-8.92497,15.00457,342.77,1.65,1.26,6/17/2024,13:33,A,92,6.1NRT,306.39,81.2,D
-9.11645,13.79657,314.61,1.34,1.15,6/17/2024,13:33,A,65,6.1NRT,301.61,8.81,D
-8.95717,14.73331,311.11,1.57,1.23,6/17/2024,13:33,A,38,6.1NRT,296.79,13.03,D
-8.57681,16.96786,317.36,2.37,1.49,6/17/2024,13:33,A,45,6.1NRT,302.39,27.38,D
-8.58034,16.94693,323.35,2.36,1.48,6/17/2024,13:33,A,78,6.1NRT,301.82,47.29,D
-8.3427,18.50814,318.51,3.18,1.69,6/17/2024,13:33,A,63,6.1NRT,304.26,42.43,D
-8.34728,18.48013,316.81,3.16,1.68,6/17/2024,13:33,A,45,6.1NRT,303.56,35.05,D
-8.85314,15.31063,328.36,1.74,1.29,6/17/2024,13:33,A,80,6.1NRT,306.99,34.02,D
-8.57938,16.96118,315.13,2.37,1.49,6/17/2024,13:33,A,36,6.1NRT,302.3,21.55,D
-8.56624,16.95901,322.25,2.37,1.49,6/17/2024,13:33,A,77,6.1NRT,302.69,46.34,D
-8.86603,15.07933,331.3,1.67,1.27,6/17/2024,13:33,A,85,6.1NRT,306.4,43.8,D
-8.35084,18.09481,310.22,2.94,1.63,6/17/2024,13:33,A,56,6.1NRT,283.93,36.46,D
-8.55413,16.78709,324.73,2.29,1.47,6/17/2024,13:33,A,80,6.1NRT,304.41,53.71,D
-8.57419,16.66533,334.98,2.24,1.45,6/17/2024,13:33,A,88,6.1NRT,303.83,93.86,D
-8.57746,16.64545,329.37,2.23,1.45,6/17/2024,13:33,A,84,6.1NRT,303.39,68.74,D
-8.57776,16.56414,314.9,2.2,1.44,6/17/2024,13:33,A,64,6.1NRT,301.66,24.31,D
-8.73791,15.51319,318.71,1.81,1.32,6/17/2024,13:33,A,70,6.1NRT,299.32,17.6,D
-7.81217,20.71285,307.94,4.82,2,6/17/2024,13:33,A,37,6.1NRT,292.7,36.39,D
-8.03599,19.4652,313.31,3.82,1.83,6/17/2024,13:33,A,31,6.1NRT,299.96,43.25,D
-8.04204,19.43114,314.65,3.8,1.82,6/17/2024,13:33,A,48,6.1NRT,298.93,51.1,D
-8.04574,19.4617,316.47,3.82,1.83,6/17/2024,13:33,A,71,6.1NRT,298.48,64.19,D
-8.05152,19.42759,314.79,3.8,1.82,6/17/2024,13:33,A,65,6.1NRT,298.14,54.81,D
-8.73651,15.17511,320.34,1.71,1.28,6/17/2024,13:33,A,71,6.1NRT,306.15,17.76,D
-7.9975,19.4532,312.56,3.82,1.83,6/17/2024,13:33,A,55,6.1NRT,297.55,41.86,D
-8.44339,16.82606,326.32,2.32,1.47,6/17/2024,13:33,A,81,6.1NRT,302.05,62.75,D
-8.44678,16.80556,315.07,2.31,1.47,6/17/2024,13:33,A,69,6.1NRT,301.63,24.04,D
-8.62034,15.67453,346.62,1.87,1.34,6/17/2024,13:33,A,94,6.1NRT,298.41,121.27,D
-8.62306,15.65788,328.41,1.87,1.34,6/17/2024,13:33,A,82,6.1NRT,301.37,46.71,D
-7.83061,20.2086,315.81,4.41,1.93,6/17/2024,13:33,A,70,6.1NRT,300.38,77.18,D
-7.83727,20.17118,312.14,4.38,1.93,6/17/2024,13:33,A,63,6.1NRT,299.1,49.42,D
-8.26034,17.6633,308.48,2.73,1.58,6/17/2024,13:33,A,32,6.1NRT,287.51,25.05,D
-8.00513,19.44692,315.37,3.82,1.83,6/17/2024,13:33,A,67,6.1NRT,298.52,56.42,D
-8.61362,15.66645,328.75,1.87,1.34,6/17/2024,13:33,A,75,6.1NRT,301.38,47.2,D
-7.82707,20.20034,316.48,4.41,1.93,6/17/2024,13:33,A,71,6.1NRT,299.66,82.51,D
-8.25497,17.65471,311.07,2.73,1.58,6/17/2024,13:33,A,58,6.1NRT,285.98,35.54,D
-8.42291,16.54598,337.84,2.21,1.44,6/17/2024,13:33,A,89,6.1NRT,302.6,108.17,D
-8.3843,16.62123,320.26,2.24,1.45,6/17/2024,13:33,A,76,6.1NRT,302.23,39.14,D
-8.1019,18.30703,310.16,3.09,1.67,6/17/2024,13:33,A,48,6.1NRT,297.21,22.96,D
-8.47959,15.70745,327.43,1.9,1.35,6/17/2024,13:33,A,82,6.1NRT,300.65,49.4,D
-8.48226,15.69067,315.91,1.89,1.34,6/17/2024,13:33,A,63,6.1NRT,300.32,17.68,D
-8.62119,14.81178,319.97,1.61,1.25,6/17/2024,13:33,A,75,6.1NRT,296.99,22.08,D
-8.58483,14.97011,317.39,1.66,1.27,6/17/2024,13:33,A,69,6.1NRT,301.75,17.52,D
-7.80143,19.33759,312.7,3.78,1.82,6/17/2024,13:33,A,65,6.1NRT,297.32,47.02,D
-7.80729,19.30414,314.35,3.75,1.81,6/17/2024,13:33,A,68,6.1NRT,297.57,57.14,D
-7.84143,19.10899,311.2,3.62,1.78,6/17/2024,13:33,A,47,6.1NRT,296.73,37.81,D
-7.78546,19.33461,328.03,3.78,1.82,6/17/2024,13:33,A,83,6.1NRT,296.01,142.89,D
-7.79132,19.30144,342.4,3.75,1.81,6/17/2024,13:33,A,92,6.1NRT,299.99,287.19,D
-7.82001,19.13862,366.58,3.64,1.79,6/17/2024,13:33,A,100,6.1NRT,296.44,651.47,D
-7.82569,19.10637,407.56,3.62,1.78,6/17/2024,13:33,A,100,6.1NRT,306.82,1912.79,D
-7.96425,18.31339,312.33,3.11,1.67,6/17/2024,13:33,A,51,6.1NRT,295.85,28.01,D
-7.80848,19.3313,310.39,3.78,1.82,6/17/2024,13:33,A,53,6.1NRT,297.53,34.26,D
-8.05606,17.83633,310.27,2.84,1.61,6/17/2024,13:33,A,54,6.1NRT,289.82,23.07,D
-8.41245,15.62119,316.99,1.87,1.34,6/17/2024,13:33,A,66,6.1NRT,305.06,14.77,D
-7.79255,19.32811,340.54,3.78,1.82,6/17/2024,13:33,A,91,6.1NRT,298.3,270.66,D
-7.79814,19.29499,332.09,3.75,1.81,6/17/2024,13:33,A,86,6.1NRT,299.56,182.33,D
-7.48633,19.32739,310.28,3.82,1.83,6/17/2024,13:33,A,56,6.1NRT,295.59,35.16,D
-7.5256,19.0968,313.15,3.66,1.79,6/17/2024,13:33,A,65,6.1NRT,295.53,41.86,D
-7.53122,19.06376,315.85,3.64,1.79,6/17/2024,13:33,A,70,6.1NRT,296.39,55.6,D
-8.42439,13.50298,318.13,1.32,1.14,6/17/2024,13:33,A,72,6.1NRT,300.91,13.14,D
-8.42621,13.4913,315.77,1.31,1.14,6/17/2024,13:33,A,68,6.1NRT,299.89,9.88,D
-7.67307,18.04505,345.5,3,1.65,6/17/2024,13:33,A,93,6.1NRT,299.15,229.37,D
-7.67748,18.01908,355.66,2.99,1.64,6/17/2024,13:33,A,98,6.1NRT,300.39,332.13,D
-7.65856,18.04236,319.74,3,1.65,6/17/2024,13:33,A,75,6.1NRT,300.45,53.32,D
-7.66299,18.01644,326.08,2.99,1.64,6/17/2024,13:33,A,81,6.1NRT,298.59,81.36,D
-7.69828,17.8096,317.61,2.87,1.62,6/17/2024,13:33,A,72,6.1NRT,297.11,39.25,D
-7.70266,17.78391,335.03,2.86,1.61,6/17/2024,13:33,A,88,6.1NRT,297.27,130.31,D
-7.58741,18.36773,312.79,3.19,1.69,6/17/2024,13:33,A,64,6.1NRT,294.65,36.44,D
-7.70123,17.70668,325.39,2.82,1.6,6/17/2024,13:33,A,80,6.1NRT,295.37,73.51,D
-8.15649,14.98201,314.2,1.69,1.28,6/17/2024,13:33,A,61,6.1NRT,301.5,15.2,D
-8.23093,14.52234,309.87,1.56,1.23,6/17/2024,13:33,A,57,6.1NRT,298.79,10.43,D
-8.23714,14.53035,313.92,1.56,1.23,6/17/2024,13:33,A,66,6.1NRT,299.22,16.19,D
-7.67118,18.03712,365.25,3,1.65,6/17/2024,13:33,A,100,6.1NRT,300.23,465.4,D
-7.67539,18.01114,343.17,2.99,1.64,6/17/2024,13:33,A,92,6.1NRT,299.8,201.54,D
-8.15718,14.97532,315.92,1.69,1.28,6/17/2024,13:33,A,69,6.1NRT,302.27,18.86,D
-7.69472,17.80138,327.43,2.87,1.62,6/17/2024,13:33,A,82,6.1NRT,297.54,87.65,D
-7.69892,17.77563,325.21,2.86,1.61,6/17/2024,13:33,A,80,6.1NRT,296.65,73.02,D
-8.34601,13.67817,309.45,1.36,1.15,6/17/2024,13:33,A,49,6.1NRT,298.62,6.87,D
-7.281,20.18915,314.73,4.5,1.95,6/17/2024,13:33,A,52,6.1NRT,296.45,71.57,D
-7.58792,18.36006,308.85,3.19,1.69,6/17/2024,13:33,A,51,6.1NRT,294.59,23.29,D
-7.6969,17.6987,323.63,2.82,1.6,6/17/2024,13:33,A,79,6.1NRT,294.87,68.78,D
-7.50534,18.76182,309.9,3.45,1.75,6/17/2024,13:33,A,52,6.1NRT,293.84,32.67,D
-7.51041,18.73164,327.87,3.43,1.74,6/17/2024,13:33,A,83,6.1NRT,295.74,134.37,D
-8.00136,15.7368,320.54,1.95,1.36,6/17/2024,13:33,A,75,6.1NRT,285.49,39.64,D
-7.495,18.72917,308.23,3.43,1.74,6/17/2024,13:33,A,32,6.1NRT,293.99,25.61,D
-7.98933,15.73487,313.96,1.95,1.36,6/17/2024,13:33,A,39,6.1NRT,284.56,23.86,D
-8.28545,13.7303,319.58,1.37,1.16,6/17/2024,13:33,A,74,6.1NRT,297.77,20.24,D
-8.28735,13.71817,315.73,1.37,1.16,6/17/2024,13:33,A,68,6.1NRT,298.88,14.6,D
-7.36661,19.19559,309.97,3.75,1.81,6/17/2024,13:33,A,43,6.1NRT,292.94,35.48,D
-7.3755,19.19251,310.53,3.75,1.81,6/17/2024,13:33,A,43,6.1NRT,293.38,37.52,D
-8.06943,14.87913,319.27,1.67,1.27,6/17/2024,13:33,A,73,6.1NRT,303.11,22.51,D
-8.29899,13.38736,311.83,1.3,1.13,6/17/2024,13:33,A,59,6.1NRT,299.52,7.44,D
-7.52127,18.03429,313.03,3.02,1.65,6/17/2024,13:33,A,43,6.1NRT,296.87,27.27,D
-8.24179,13.55811,312.84,1.34,1.15,6/17/2024,13:33,A,61,6.1NRT,299.11,10.26,D
-7.3173,19.14849,312.47,3.73,1.81,6/17/2024,13:33,A,64,6.1NRT,292.4,50.49,D
-7.40267,18.64748,310.38,3.39,1.74,6/17/2024,13:33,A,57,6.1NRT,293.2,32.04,D
-8.07478,14.48524,325.44,1.56,1.23,6/17/2024,13:33,A,80,6.1NRT,299.6,32.97,D
-8.07697,14.47148,318.15,1.55,1.23,6/17/2024,13:33,A,45,6.1NRT,301.26,18.48,D
-7.24448,19.37864,312.08,3.9,1.84,6/17/2024,13:33,A,59,6.1NRT,291.9,45.64,D
-8.0639,14.48348,316.8,1.56,1.23,6/17/2024,13:33,A,70,6.1NRT,298.99,17.56,D
-8.06608,14.4698,318.14,1.55,1.23,6/17/2024,13:33,A,72,6.1NRT,299.94,19.3,D
-7.20998,19.47997,309.34,3.97,1.85,6/17/2024,13:33,A,51,6.1NRT,289.48,30.74,D
-8.14524,13.90501,313.07,1.41,1.18,6/17/2024,13:33,A,63,6.1NRT,299.95,9.07,D
-7.29094,19.34311,309.73,3.87,1.83,6/17/2024,13:33,A,27,6.1NRT,292.74,29.87,D
-7.40552,18.63987,313.66,3.39,1.74,6/17/2024,13:33,A,64,6.1NRT,293.43,44,D
-8.11023,13.94435,319.27,1.42,1.18,6/17/2024,13:33,A,73,6.1NRT,298.99,19.46,D
-8.11218,13.93172,312.95,1.42,1.18,6/17/2024,13:33,A,63,6.1NRT,299.3,10.2,D
-7.2029,19.47019,306.97,3.97,1.85,6/17/2024,13:33,A,18,6.1NRT,289.32,21.05,D
-7.33935,18.65891,323.01,3.41,1.74,6/17/2024,13:33,A,78,6.1NRT,292.19,97.09,D
-7.4938,17.72884,311.68,2.86,1.61,6/17/2024,13:33,A,33,6.1NRT,294.02,23.74,D
-7.49796,17.70356,315.18,2.84,1.61,6/17/2024,13:33,A,57,6.1NRT,296.97,32.6,D
-7.24421,19.12834,313.26,3.73,1.81,6/17/2024,13:33,A,65,6.1NRT,291.64,55.87,D
-7.32403,18.65614,321.61,3.41,1.74,6/17/2024,13:33,A,76,6.1NRT,291.64,89.52,D
-7.47955,17.72644,349.31,2.86,1.61,6/17/2024,13:33,A,95,6.1NRT,296.16,252.37,D
-7.48376,17.70113,353.22,2.84,1.61,6/17/2024,13:33,A,97,6.1NRT,298.73,286.58,D
-8.01772,14.3985,309.81,1.54,1.22,6/17/2024,13:33,A,53,6.1NRT,298.12,9.63,D
-7.03326,20.25759,310.8,4.61,1.97,6/17/2024,13:33,A,57,6.1NRT,290.82,55.7,D
-7.06777,20.05858,323.64,4.44,1.94,6/17/2024,13:33,A,50,6.1NRT,290.53,134.63,D
-7.07442,20.02016,316.42,4.41,1.93,6/17/2024,13:33,A,23,6.1NRT,291.73,78.64,D
-7.08097,19.98231,321.14,4.38,1.93,6/17/2024,13:33,A,24,6.1NRT,291.73,111.39,D
-7.49839,17.52598,319.94,2.75,1.59,6/17/2024,13:33,A,74,6.1NRT,297.11,46.34,D
-7.50233,17.50239,321.61,2.74,1.58,6/17/2024,13:33,A,76,6.1NRT,298.98,50.49,D
-7.22921,19.02498,319.82,3.66,1.79,6/17/2024,13:33,A,67,6.1NRT,295.27,76.72,D
-7.23469,18.99307,312.32,3.64,1.79,6/17/2024,13:33,A,11,6.1NRT,296.61,30.25,D
-7.31355,18.53257,333.04,3.34,1.72,6/17/2024,13:33,A,86,6.1NRT,293.95,168.79,D
-7.61567,16.73696,313.99,2.37,1.49,6/17/2024,13:33,A,51,6.1NRT,299.1,22.07,D
-7.80452,15.58682,319.99,1.91,1.35,6/17/2024,13:33,A,74,6.1NRT,302.46,27.37,D
-7.80726,15.56994,331.55,1.9,1.35,6/17/2024,13:33,A,85,6.1NRT,302.35,61.02,D
-7.3233,18.38469,326.89,3.25,1.7,6/17/2024,13:33,A,81,6.1NRT,288.9,117.76,D
-7.60249,16.73504,315.51,2.37,1.49,6/17/2024,13:33,A,62,6.1NRT,298.82,25.23,D
-7.23695,19.12238,312.25,3.73,1.81,6/17/2024,13:33,A,61,6.1NRT,291.75,46.2,D
-7.49503,17.5208,325.26,2.75,1.59,6/17/2024,13:33,A,76,6.1NRT,297.6,66.09,D
-7.49879,17.49722,318.07,2.74,1.58,6/17/2024,13:33,A,29,6.1NRT,298.74,31.72,D
-7.78135,15.70125,313.9,1.95,1.36,6/17/2024,13:33,A,61,6.1NRT,299.87,17.35,D
-7.80268,15.56378,317.55,1.9,1.35,6/17/2024,13:33,A,71,6.1NRT,301.92,20.83,D
-7.03355,20.25294,310.97,4.61,1.97,6/17/2024,13:33,A,57,6.1NRT,290.79,55.1,D
-7.06667,20.05398,321.26,4.44,1.94,6/17/2024,13:33,A,30,6.1NRT,290.3,112.58,D
-7.07309,20.01537,320.81,4.41,1.93,6/17/2024,13:33,A,40,6.1NRT,291.57,110.45,D
-7.2371,19.02167,323.91,3.66,1.79,6/17/2024,13:33,A,78,6.1NRT,296.28,101.97,D
-7.31765,18.52871,333.47,3.34,1.72,6/17/2024,13:33,A,86,6.1NRT,294.3,171.44,D
-7.60678,16.73071,314.98,2.37,1.49,6/17/2024,13:33,A,31,6.1NRT,299.86,22.11,D
-7.3263,18.38057,315.24,3.25,1.7,6/17/2024,13:33,A,64,6.1NRT,288.36,54.18,D
-7.79978,15.42662,320.72,1.86,1.33,6/17/2024,13:33,A,75,6.1NRT,299.25,29.64,D
-7.31123,18.37828,318.96,3.25,1.7,6/17/2024,13:33,A,73,6.1NRT,287.93,73.43,D
-8.10193,13.40315,312.19,1.31,1.14,6/17/2024,13:33,A,60,6.1NRT,299.24,8.95,D
-7.78658,15.35757,318.2,1.83,1.33,6/17/2024,13:33,A,72,6.1NRT,302.97,20.15,D
-7.92087,14.50511,316.16,1.57,1.24,6/17/2024,13:33,A,69,6.1NRT,301.73,15.28,D
-7.15168,19.14209,337.38,3.75,1.81,6/17/2024,13:33,A,89,6.1NRT,295.94,228.78,D
-7.15733,19.1087,346.62,3.73,1.81,6/17/2024,13:33,A,94,6.1NRT,297.69,336.03,D
-7.19009,18.91489,313.94,3.6,1.78,6/17/2024,13:33,A,59,6.1NRT,296.62,43.63,D
-8.0147,13.83332,315,1.4,1.17,6/17/2024,13:33,A,67,6.1NRT,297.64,13.62,D
-8.01666,13.82071,317.06,1.4,1.17,6/17/2024,13:33,A,70,6.1NRT,298.43,16.47,D
-7.13577,19.13903,311.97,3.75,1.81,6/17/2024,13:33,A,61,6.1NRT,295.71,40.36,D
-7.14141,19.10597,320.06,3.73,1.81,6/17/2024,13:33,A,75,6.1NRT,295.9,88.93,D
-8.04422,13.5756,312.95,1.35,1.15,6/17/2024,13:33,A,62,6.1NRT,299.14,8.77,D
-6.95369,19.99521,314.75,4.41,1.93,6/17/2024,13:33,A,49,6.1NRT,290.85,70.54,D
-6.96037,19.9571,317.95,4.38,1.93,6/17/2024,13:33,A,72,6.1NRT,289.71,102.15,D
-7.13203,18.97058,318.88,3.64,1.79,6/17/2024,13:33,A,73,6.1NRT,293.94,77.78,D
-7.13754,18.93864,342.4,3.62,1.78,6/17/2024,13:33,A,92,6.1NRT,296.33,276.4,D
-6.91604,20.10881,319.38,4.5,1.95,6/17/2024,13:33,A,72,6.1NRT,291.32,96.57,D
-7.14263,19.13208,335.61,3.75,1.81,6/17/2024,13:33,A,88,6.1NRT,296.73,210.42,D
-7.148,19.09906,323.6,3.73,1.81,6/17/2024,13:33,A,78,6.1NRT,296.39,107.08,D
-6.97135,20.06996,312.7,4.47,1.94,6/17/2024,13:33,A,26,6.1NRT,293.91,50.35,D
-7.98156,13.71999,313.57,1.38,1.16,6/17/2024,13:33,A,64,6.1NRT,298.21,9.78,D
-7.13766,18.9634,334.57,3.64,1.79,6/17/2024,13:33,A,87,6.1NRT,294.97,197.04,D
-7.14293,18.93148,333.89,3.62,1.78,6/17/2024,13:33,A,87,6.1NRT,296.81,189.54,D
-7.2463,18.30197,310.47,3.21,1.7,6/17/2024,13:33,A,54,6.1NRT,284.86,42.49,D
-6.95013,19.98659,318.35,4.41,1.93,6/17/2024,13:33,A,64,6.1NRT,290.46,97.52,D
-6.95659,19.94824,310.48,4.38,1.93,6/17/2024,13:33,A,42,6.1NRT,289.21,51.68,D
-6.91333,20.09982,320.38,4.5,1.95,6/17/2024,13:33,A,75,6.1NRT,291.55,111.31,D
-7.07872,19.12146,313.17,3.75,1.81,6/17/2024,13:33,A,64,6.1NRT,296.6,48.08,D
